,Player,Squad,Salary0,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,
1223,e.lam,Festive Governors,10970000,11153002.78,11339058.43,11528217.89,11720532.92,11916056.18,12114841.17,12316942.33,12522414.95,12731315.29,12943700.53
1224,c.wee,Festive Governors,28190000,29852595.79,31613248.51,33477741.38,35452198.7,37543105.99,39757331.25,42102147.56,44585256.94,47214815.67,49999461.07
1225,c.chow,Festive Governors,19590000,19771669.24,19955023.21,20140077.52,20326847.94,20515350.4,20705600.94,20897615.79,21091411.3,21287003.98,21484410.51
1226,d.wahyudi,Festive Governors,37550000,40810492.04,44354094.82,48205391.04,52391097.94,56940252.61,61884413.47,67257879.18,73097926.58,79445069.26,86343338.66
1227,s.achen,Festive Governors,36590000,39124140.85,41833790.59,44731104.54,47829079.93,51141614.11,54683566.92,58470827.4,62520385,66850405.82,71480314.11
1228,l.msowoya,Festive Governors,29050000,29435036.62,29825176.63,30220487.65,30621038.24,31026897.83,31438136.8,31854826.44,32277039,32704847.68,33138326.65
1229,i.muchenje,Festive Governors,10460000,10985100.4,11536561.27,12115705.91,12723924.07,13362675.28,14033492.32,14737984.9,15477843.58,16254843.76,17070849.97
1230,g.foong,Festive Governors,11650000,12372151.32,13139066.81,13953521.27,14818461.51,15737017.01,16712511.23,17748473.64,18848652.5,20017028.4,21257828.71
1231,i.lew,Festive Governors,21420000,22337702.04,23294721.41,24292742.58,25333522.21,26418892.19,27550762.94,28731126.69,29962061.03,31245732.59,32584400.78
1232,k.lawino,Festive Governors,6420000,6594624,6773997.77,6958250.51,7147514.93,7341927.33,7541627.76,7746760.03,7957471.9,8173915.14,8396245.63
1233,p.takahashi,Festive Governors,27360000,27838214.95,28324788.44,28819866.55,29323597.95,29836133.88,30357628.22,30888237.56,31428121.23,31977441.31,32536362.74
1234,o.lombardi,Festive Governors,20060000,20774579.25,21514613.3,22281008.92,23074705.16,23896674.53,24747924.16,25629497.09,26542473.5,27487972.04,28467151.22
1235,i.kyakimwa,Flying Penguins,20930000,21183022.24,21439103.27,21698280.05,21960590.01,22226071.03,22494761.44,22766700.05,23041926.11,23320479.38,23602400.07
1236,f.blanco,Flying Penguins,11630000,11812829.69,11998533.57,12187156.8,12378745.29,12573345.66,12771005.24,12971772.13,13175695.19,13382824.02,13593209.03
1237,q.addo,Flying Penguins,13580000,14329168.61,15119666.64,15953774.13,16833896.87,17762573.38,18742482.25,19776449.8,20867458.3,22018654.52,23233358.85
1238,z.uy,Flying Penguins,14800000,15679312.81,16610868.26,17597770.24,18643307.06,19750962.38,20924426.86,22167610.42,23484655.27,24879949.75,26358142.9
1239,g.onencan,Flying Penguins,9730000,10380800.44,11075130.29,11815901.07,12606219.01,13449398.14,14348974.11,15308719.09,16332657.53,17425083.09,18590576.59
1240,d.steiner,Flying Penguins,26560000,29150148.76,31992890.54,35112858.38,38537087.54,42295249.8,46419910.52,50946810.89,55915177.57,61368062.65,67352716.7
1241,g.golob,Flying Penguins,12510000,13573295.75,14726967.03,15978695.36,17336815.18,18810369.28,20409169.1,22143859.97,24025992.04,26068097.18,28283772.39
1242,m.dufour,Flying Penguins,25430000,26234681.54,27064825.62,27921237.95,28804749.74,29716218.5,30656528.86,31626593.47,32627353.83,33659781.25,34724877.78
1243,n.kiss,Flying Penguins,34540000,37693889.42,41135764.31,44891920.99,48991056.9,53464489.9,58346397.51,63674078.04,69488235.56,75833290.88,82757720.91
1244,u.masarweh,Flying Penguins,23680000,25372959.28,27186953.65,29130636.31,31213279.09,33444816.69,35835894.08,38397917.27,41143107.74,44084560.69,47236307.56
1245,x.asiku,Flying Penguins,30020000,30282271.51,30546834.36,30813708.59,31082914.37,31354472.09,31628402.29,31904725.7,32183463.22,32464635.95,32748265.16
1246,e.byekwaso,Flying Penguins,19930000,21038395.13,22208432.99,23443541.82,24747340.49,26123649.15,27576500.4,29110151.11,30729094.9,32438075.28,34242099.59
1247,a.soltani,Flying Penguins,18420000,19567266.44,20785988.91,22080617.98,23455881.38,24916801.33,26468712.83,28117283.18,29868532.65,31728856.49,33705048.24
1248,h.jaber,Flying Penguins,19800000,20720930.23,21684694.43,22693284.87,23748786.49,24853381.21,26009352.43,27219089.75,28485093.93,29809982.02,31196492.81
1249,h.nagy,Flying Penguins,22200000,24087976.54,26136514.13,28359267.54,30771052.75,33387945.8,36227389.87,39308311.59,42651247.18,46278479.34,50214185.8
1250,a.blanchard,Horrible Bison,14300000,15562404.87,16936254.92,18431388.54,20058512.64,21829279.35,23756369.46,25853583.21,28135939.11,30619781.52,33322897.7
1251,u.rees,Horrible Bison,19040000,19511388.59,19994447.73,20489466.35,20996740.54,21516573.73,22049276.85,22595168.52,23154575.28,23727831.72,24315280.73
1252,c.ntale,Horrible Bison,28070000,29543490.81,31094330.23,32726578.53,34444509.16,36252619.88,38155644.55,40158565.52,42266626.7,44485347.26,46820536.1
1253,i.dehghani,Horrible Bison,10310000,11049490.64,11842021.68,12691397.45,13601695.19,14577284.56,15622848.62,16743406.37,17944336.77,19231404.58,20610788.07
1254,m.almalki,Horrible Bison,14500000,15191473.99,15915922.89,16674919.22,17470110.45,18303222.65,19176064.2,20090529.69,21048604.08,22052366.99,23103997.21
1255,x.lunyolo,Horrible Bison,18400000,18715312.33,19036028.02,19362239.66,19694041.45,20031529.17,20374800.26,20723953.83,21079090.68,21440313.35,21807726.13
1256,c.mari,Horrible Bison,17470000,19051242.2,20775605.57,22656044.27,24706684.98,26942933,29381587.99,32040970.17,34941057.98,38103638.14,41552469.3
1257,i.bitton,Horrible Bison,4480000,4635196.3,4795768.93,4961904.11,5133794.55,5311639.63,5495645.62,5686025.95,5883001.45,6086800.57,6297659.71
1258,g.moradi,Horrible Bison,26700000,28932224.03,31351070.68,33972142.33,36812345.79,39890001.32,43224960.85,46838735.99,50754636.8,54997922.19,59595962.76
1259,u.tweheyo,Horrible Bison,23110000,23821235.5,24554360.06,25310047.32,26088991.69,26891908.91,27719536.8,28572635.83,29451989.93,30358407.1,31292720.25
1260,r.kirya,Horrible Bison,27960000,29400586.69,30915396.91,32508254.89,34183181.9,35944406.39,37796374.68,39743762.17,41791485.15,43944713.23,46208882.36
1261,v.kiggundu,Horrible Bison,32480000,34656714.85,36979306.78,39457552.04,42101882.07,44923427.39,47934064.44,51146465.61,54574152.53,58231553.02,62134061.83
1262,f.dutta,Horrible Bison,30920000,33024055.27,35271288.04,37671441.32,40234921.1,42972841.46,45897072.81,49020293.31,52356043.84,55918786.72,59723968.41
1263,e.nambafu,Horrible Bison,26750000,27897173.49,29093543.5,30341219.83,31642402.75,32999386.88,34414565.27,35890433.56,37429594.46,39034762.25,40708767.65
1264,c.richard,Horrible Bison,29100000,29321675.9,29545040.47,29770106.57,29996887.16,30225395.3,30455644.15,30687646.98,30921417.15,31156968.11,31394313.43
1265,h.musiime,Horrible Bison,14920000,16014848.92,17190039.27,18451466.62,19805459.13,21258809.37,22818808.33,24493282.03,26290630.79,28219871.32,30290682.02
1266,m.ebong,Horrible Bison,7660000,8240955.06,8865971.31,9538390.48,10261807.74,11040090.91,11877401.18,12778215.31,13747349.62,14789985.68,15911698.08
1267,v.okongo,Horrible Bison,11740000,12058407.7,12385451.13,12721364.5,13066388.38,13420769.87,13784762.76,14158627.71,14542632.49,14937052.09,15342168.99
1268,i.nakato,Horrible Bison,23410000,23571101.08,23733310.8,23896636.81,24061086.79,24226668.46,24393389.62,24561258.11,24730281.82,24900468.7,25071826.77
1269,m.lunkuse,Horrible Bison,19210000,20264914.88,21377760.29,22551717.47,23790142.37,25096575.23,26474750.7,27928608.51,29462304.75,31080223.73,32786990.55
1270,x.phiri,Horrible Bison,19990000,20356602.14,20729927.5,21110099.37,21497243.32,21891487.22,22292961.26,22701798.04,23118132.59,23542102.42,23973847.55
1271,s.kyobutungi,Mad Bees,10510000,11352528.26,12262597.33,13245621.58,14307449.41,15454398.08,16693291.25,18031499.59,19476984.66,21038346.22,22724873.46
1272,x.kurnia,Mad Bees,24210000,26497472.88,29001076.78,31741232.77,34740291.38,38022714.93,41615277.05,45547281.08,49850799.05,54560933.32,59716102.87
1273,s.phillips,Mad Bees,14700000,15568443.8,16488193.37,17462279.72,18493912.96,19586492.83,20743619.93,21969107.56,23266994.32,24641557.38,26097326.62
1274,a.berisha,Mad Bees,18850000,20120186.86,21475963.89,22923098.49,24467746.69,26116479.34,27876310.06,29754725.06,31759715.03,33899809.07,36184111.05
1275,i.ozturk,Mad Bees,13680000,13750360.03,13821081.94,13892167.59,13963618.86,14035437.62,14107625.76,14180185.19,14253117.81,14326425.54,14400110.32
1276,i.ssentongo,Mad Bees,8940000,9325974.33,9728612.66,10148634.44,10586790.19,11043862.81,11520669.02,12018060.8,12536926.91,13078194.46,13642830.63
1277,y.iwasaki,Mad Bees,28970000,30787267.06,32718529.96,34770939.58,36952095.36,39270073.46,41733456.65,44351366.07,47133495.05,50090144.96,53232263.37
1278,m.piotrowski,Mad Bees,15200000,16705712.22,18360580.31,20179379.67,22178349.31,24375336.91,26789958.14,29443771.78,32360472.24,35566101.08,39089279.57
1279,m.ssemwanga,Mad Bees,35920000,38400190.48,41051632.2,43886149.66,46916383.8,50155848.4,53618990.31,57321253.93,61279150.04,65510329.44,70033661.71
1280,z.matsui,Mad Bees,28090000,29674618.28,31348628.33,33117072.96,34985279.4,36958875.46,39043806.38,41246352.81,43573149.7,46031206.28,48627927.21
1281,f.quansah,Mad Bees,37320000,40417365.06,43771795.24,47404625.61,51338961.92,55599827.59,60214322.86,65211797.13,70624035.66,76485461.72,82833355.52
1282,m.colombo,Mad Bees,17380000,18418560.98,19519182.3,20685572.46,21921661.55,23231614.5,24619845.12,26091030.99,27650129.18,29302393,31053389.65
1283,m.ebong,Mad Bees,25950000,28128759.4,30490447.22,33050422.11,35825332.24,38833223.54,42093657.09,45627836.32,49458744.89,53611296.15,58112495.2
1284,l.jung,Mad Bees,32320000,35088424.59,38093983.3,41356988.25,44899491.44,48745433.77,52920806.83,57453828.58,62375134.02,67717982.25,73518481.23
1285,s.feldman,Mad Bees,21850000,22997230.25,24204695.62,25475558.73,26813148.28,28220967.72,29702704.46,31262239.52,32903657.69,34631258.21,36449566.08
1286,w.meiyr,Mad Bees,27070000,28173198.77,29321356.81,30516306.38,31759954.39,33054285.48,34401365.16,35803343.14,37262456.7,38781034.33,40361499.39
1287,e.orishaba,Mad Bees,6490000,6848796.75,7227429.41,7626994.62,8048649.6,8493615.6,8963181.34,9458706.81,9981627.19,10533456.98,11115794.44
1288,g.waswa,Mad Bees,2.20E+07,22819424.8,23669370.37,24550973.51,25465413.36,26413912.96,27397740.93,28418213.12,29476694.42,30574600.53,31713399.89
1289,q.demir,Mad Bees,16100000,16447335.03,16802163.32,17164646.54,17534949.83,17913241.89,18299695.08,18694485.45,19097792.88,19509801.1,19930697.83
1290,x.seidu,Mad Bees,8670000,9303081.68,9982390.87,10711303.07,11493440.3,12332689.03,13233219.54,14199506.62,15236351.78,16348907.17,17542701.13
1291,g.antonio,Mad Bees,15740000,16717112.01,17754881.45,18857073.82,20027688.39,21270972.69,22591437.93,23993875.37,25483373.71,27065337.53,28745506.93
1292,k.ntege,Mad Kingsmen,20330000,20832101.81,21346604.33,21873813.81,22414044.09,22967616.75,23534861.32,24116115.46,24711725.16,25322044.99,25947438.24
1293,j.muianga,Mad Kingsmen,13910000,14647093.11,15423244.9,16240525.1,17101113.11,18007303.81,18961513.7,19966287.33,21024304.07,22138385.28,23311501.84
1294,l.kaur,Mad Kingsmen,10890000,11073025.21,11259126.47,11448355.49,11640764.83,11836407.93,12035339.16,12237613.77,12443287.95,12652418.84,12865064.53
1295,a.guo,Mad Kingsmen,20340000,21336544.61,22381914.25,23478501.08,24628814.44,25835486.63,27101278.9,28429087.82,29821951.85,31283058.31,32815750.7
1296,m.kakaire,Mad Kingsmen,26280000,26573235.86,26869743.69,27169559.99,27472721.68,27779266.09,28089230.97,28402654.48,28719575.21,29040032.19,29364064.87
1297,u.kyoshabire,Mad Kingsmen,29820000,29830003.35,29840010.06,29850020.13,29860033.56,29870050.34,29880070.49,29890093.99,29900120.86,29910151.09,29920184.69
1298,b.klemeni,Mad Kingsmen,14770000,14962475.99,15157460.25,15354985.45,15555084.71,15757791.58,15963140.03,16171164.49,16381899.83,16595381.37,16811644.92
1299,b.mangwiro,Mad Kingsmen,21180000,21280474.38,21381425.4,21482855.31,21584766.39,21687160.92,21790041.19,21893409.5,21997268.18,22101619.55,22206465.94
1300,l.mitchell,Mad Kingsmen,29360000,31749893.19,34334322.8,37129124.03,40151421.05,43419731.93,46954082.12,50776127.11,54909285.15,59378880.74,64212299.76
1301,v.inoue,Mad Kingsmen,25400000,25450098.62,25500296.05,25550592.49,25600988.14,25651483.19,25702077.83,25752772.26,25803566.68,25854461.29,25905456.29
1302,n.quinn,Mad Kingsmen,28960000,30879293.08,32925785.26,35107906.52,37434645.54,39915586.7,42560949.59,45381631.08,48389250.22,51596196.11,55015678.91
1303,z.nassolo,Mad Kingsmen,36900000,38033798.88,39202435.16,40406979.26,41648534.49,42928238.06,44247262.14,45606814.88,47008141.6,48452525.84,49941290.6
1304,m.schwartz,Mad Kingsmen,35470000,37975276.18,40657502.15,43529176.01,46603678.63,49895335.98,53419485.89,57192549.48,61232107.76,65556983.47,70187328.81
1305,k.yousef,Mad Kingsmen,31640000,34330919.07,37250695.45,40418793,43856330.96,47586224.67,51633338.43,56024651.16,60789436.31,65959456.96,71569177.58
1306,d.mirembe,Mad Kingsmen,19010000,20876955.52,22927263.11,25178929.62,27651730.33,30367382.64,33349736.8,36624985.36,40221893.23,44172050.27,48510148.8
1307,j.desmet,Mad Kingsmen,30970000,32735184.3,34600978.08,36573115.74,38657658.51,40861013.11,43189951.4,45651631.23,48253618.4,51003909.96,53910958.75
1308,i.vandijkvandyk,Mad Kingsmen,15930000,17216071.91,18605971.88,20108082.23,21731462.01,23485901.61,25381981.86,27431137.8,29645727.62,32039107.26,34625710.89
1309,s.ylmaz,Mad Kingsmen,22940000,23952826.58,25010370.59,26114606.34,27267595.33,28471490.07,29728538.11,31041086.22,32411584.79,33842592.4,35336780.6
1310,b.mpofu,Mad Kingsmen,20090000,20708471.01,21345981.66,22003118.09,22680484.48,23378703.6,24098417.41,24840287.62,25604996.32,26393246.59,27205763.16
1311,m.sakai,Mad Kingsmen,14840000,14920433.6,15001303.16,15082611.04,15164359.61,15246551.26,15329188.39,15412273.43,15495808.78,15579796.91,15664240.25
1312,i.low,Mad Kingsmen,18300000,18867042.25,19451654.83,20054382.16,20675785.55,21316443.7,21976953.22,22657929.24,23360005.92,24083837.09,24830096.83
1313,y.nartey,Mad Kingsmen,29190000,30214755.32,31275486.09,32373455.28,33509970.2,34686384.05,35904097.53,37164560.53,38469273.83,39819790.89,41217719.72
1314,r.kato,Orange Giants,16720000,17087921.76,17463939.6,17848231.67,18240980.04,18642370.8,19052594.12,19471844.36,19900320.15,20338224.5,20785764.9
1315,a.lucas,Orange Giants,10570000,10942693.44,11328527.88,11727966.67,12141489.49,12569592.94,13012791.12,13471616.27,13946619.39,14438370.91,14947461.36
1316,b.harahap,Orange Giants,19860000,21435847.83,23136735.75,24972585.44,26954105.8,29092855.5,31401310.34,33892936.05,36582266.85,39484990.2,42618038.33
1317,u.oola,Orange Giants,17740000,18599739.95,19501145.79,20446236.78,21437130.05,22476045.34,23565309.95,24707363.97,25904765.77,27160197.69,28476472.04
1318,j.halvorsen,Orange Giants,11490000,11530139.74,11570419.7,11610840.38,11651402.27,11692105.86,11732951.64,11773940.12,11815071.79,11856347.15,11897766.7
1319,t.astuti,Orange Giants,13020000,14114937.55,15301955.61,16588797.84,17983859.11,19496240.27,21135807.52,22913256.78,24840183.45,26929158.08,29193808.34
1320,x.durand,Orange Giants,13020000,13975300.91,15000693.97,16101321.97,17282705.03,18550768.3,19911871.66,21372841.63,22941005.61,24624228.61,26430952.72
1321,i.aidoo,Orange Giants,5890000,6424462.96,7007423.49,7643282.29,8336839.39,9093330.37,9918465.9,10818474.84,11800151.26,12870905.73,14038821.25
1322,g.nisha,Orange Giants,25500000,27824133.5,30360094.32,33127188.93,36146483.43,39440963.95,43035711.62,46958093.55,51237971.14,55907927.44,61003515.17
1323,w.damico,Orange Giants,24460000,26841256.17,29454334.94,32321804.97,35468432.01,38921392.86,42710510.07,46868509.48,51431302.91,56438298.3,61932740.09
1324,o.nairuba,Orange Giants,17770000,17982511.39,18197564.2,18415188.83,18635416.03,18858276.93,19083803.02,19312026.18,19542978.66,19776693.09,20013202.52
1325,g.ochwo,Orange Giants,9820000,10087071.13,10361405.7,10643201.25,10932660.7,11229992.48,11535410.68,11849135.24,12171392.06,12502413.18,12842436.97
1326,o.kyomukama,Orange Giants,9140000,9261596.45,9384810.6,9509663.95,9636178.33,9764375.82,9894278.83,10025910.03,10159292.43,10294449.31,10431404.29
1327,f.mutandwa,Orange Giants,24610000,25068381.62,25535300.98,26010917.1,26495391.96,26988890.57,27491581,28003634.46,28525225.33,29056531.27,29597733.21
1328,w.longwe,Orange Giants,15780000,16392916.39,17029639.28,17691093.34,18378239.17,19092074.66,19833636.48,20604001.55,21404288.64,22235659.96,23099322.86
1329,k.marufu,Orange Giants,16870000,17567709.88,18294275.66,19050890.76,19838797.97,20659291.47,21513718.95,22403483.87,23330047.71,24294932.4,25299722.82
1330,s.nadunga,Orange Giants,27010000,28005378.12,29037438.12,30107531.81,31217060.81,32367478.41,33560291.43,34797062.25,36079410.8,37409016.72,38787621.56
1331,f.asare,Orange Giants,25790000,27004632.56,28276470.72,29608208.68,31002667.55,32462801.31,33991703.04,35592611.5,37268918.01,39024173.59,40862096.5
1332,r.magaya,Orange Giants,31550000,32476427.41,33430058.23,34411691.26,35422148.75,36462277.1,37532947.55,38635056.94,39769528.43,40937312.3,42139386.73
1333,h.marroquin,Plane Janes,11770000,12205541.85,12657200.67,13125572.85,13611276.87,14114954.07,14637269.56,15178913.01,15740599.66,16323071.19,16927096.73
1334,d.amongi,Plane Janes,13610000,14759529.88,16006151.53,17358065.52,18824165.08,20414094.56,22138312.91,24008162.44,26035943.49,28234995.29,30619783.74
1335,j.namale,Plane Janes,22300000,23086815.23,23901391.81,24744709.25,25617781.63,26521658.79,27457427.63,28426213.38,29429180.98,30467536.48,31542528.48
1336,y.romano,Plane Janes,15490000,16697292.97,17998682.54,19401502.61,20913658.7,22543672.46,24300729.74,26194732.34,28236353.79,30437099.53,32809371.72
1337,u.duval,Plane Janes,16510000,17154191.32,17823517.85,18518960.33,19241537.77,19992308.91,20772373.82,21582875.51,22425001.55,23299985.88,24209110.56
1338,k.nasution,Plane Janes,5470000,5656124.76,5848582.7,6047589.29,6253367.38,6466147.36,6686167.5,6913674.14,7148922.03,7392174.58,7643704.15
1339,u.den,Plane Janes,10780000,10921842.11,11065550.55,11211149.9,11358665.03,11508121.15,11659543.8,11812958.85,11968392.52,12125871.37,12285422.31
1340,g.muleya,Plane Janes,31090000,31890072.58,32710734.3,33552514.99,34415958.13,35301621.19,36210075.98,37141909.01,38097721.91,39078131.78,40083771.6
1341,j.matsui,Plane Janes,24610000,25893634.03,27244221.19,28665253.67,30160405.85,31733543.74,33388734.99,35130259.43,36962620.12,38890554.98,40919049.09
1342,t.obong,Plane Janes,36420000,38269371.03,40212651.27,42254609.33,44400255.96,46654856.38,49023943.14,51513329.76,54129124.92,56877747.53,59765942.45
1343,y.hahn,Plane Janes,29120000,29402718.45,29688181.73,29976416.51,30267449.68,30561308.41,30858020.14,31157612.57,31460113.66,31765551.66,32073955.08
1344,u.ndagire,Plane Janes,24470000,25512607.58,26599638.16,27732984.48,28914619.95,30146602.05,31431075.94,32770278.15,34166540.53,35622294.28,37140074.19
1345,f.nakimuli,Plane Janes,23490000,24710259.74,25993909.6,27344242.56,28764722.7,30258994,31830889.8,33484442.51,35223894.07,37053706.75,38978574.64
1346,i.kyalisiima,Plane Janes,21780000,21961500,22144512.5,22329050.1,22515125.52,22702751.57,22891941.16,23082707.34,23275063.23,23469022.1,23664597.28
1347,f.schmitt,Plane Janes,24700000,24730036.48,24760109.49,24790219.07,24820365.26,24850548.11,24880767.67,24911023.97,24941317.07,24971647.01,25002013.82
1348,q.ow,Plane Janes,25110000,27037397.08,29112737.6,31347377.4,33753544.02,36344403.54,39134132.62,42137996.15,45372430.67,48855134.4,52605164.01
1349,c.taban,Plane Janes,25370000,27423813.38,29643892.01,32043695.79,34637774.28,37441854.85,40472938.12,43749400.94,47291107.87,51119531.6,55257883.12
1350,c.asadi,Polar Kangaroos,11040000,11337823.26,11643680.81,11957789.41,12280371.64,12611656.08,12951877.5,13301276.99,13660102.13,14028607.22,14407053.36
1351,m.muhindo,Polar Kangaroos,17130000,17220475.35,17311428.57,17402862.17,17494778.69,17587180.69,17680070.73,17773451.39,17867325.25,17961694.93,18056563.03
1352,b.jalali,Polar Kangaroos,17050000,17989016.09,18979747.79,20025043.31,21127907.7,22291511.53,23519199.97,24814502.44,26181142.74,27623049.73,29144368.69
1353,y.turyahabwe,Polar Kangaroos,21310000,22326258.6,23390981.85,24506480.99,25675177.47,26899608.26,28182431.27,29526431.18,30934525.49,32409770.81,33955369.52
1354,a.aceng,Polar Kangaroos,17720000,18892803.85,20143230.1,21476416.21,22897839.66,24413340.48,26029145.21,27751892.48,29588660.34,31546995.26,33634943.2
1355,c.namugga,Polar Kangaroos,11260000,11805176.91,12376749.72,12975996.45,13604256.98,14262936.09,14953506.55,15677512.46,16436572.65,17232384.36,18066727
1356,h.weber,Polar Kangaroos,14860000,16320739.1,17925068.96,19687104.56,21622348.39,23747826.84,26082239.97,28646126.09,31462042.4,34554763.5,37951499.3
1357,o.sanchez,Polar Kangaroos,23600000,25572084.48,27708962.06,30024403.34,32533329.6,35251909.03,38197660.84,41389568.22,44848200.64,48595846.43,52656656.37
1358,a.alghamdi,Polar Kangaroos,26730000,27822932.24,28960552.14,30144686.86,31377238.31,32660186.14,33995590.95,35385597.58,36832438.61,38338437.85,39906014.16
1359,l.oroma,Polar Kangaroos,31200000,34288129.62,37681917.73,41411617.93,45510478.32,50015037.81,54965451.91,60405850.64,66384731.95,72955394.04,80176410.49
1360,z.moller,Polar Kangaroos,13220000,13970295.76,14763174.26,15601052.26,16486483.68,17422167.4,18410955.48,19455861.83,20560071.41,21726949.97,22960054.24
1361,j.okullo,Polar Kangaroos,12660000,13334076.54,14044044.01,14791813.41,15579397.48,16408916.15,17282602.2,18202807.31,19172008.36,20192814.13,21267972.29
1362,p.nyondo,Polar Kangaroos,2.10E+07,21161228.41,21323694.65,21487408.24,21652378.74,21818615.82,21986129.18,22154928.64,22325024.06,22496425.4,22669142.67
1363,b.acio,Polar Kangaroos,24350000,25371095.42,26435009.56,27543537.99,28698551.57,29901999.6,31155913.15,32462408.44,33823690.43,35242056.57,36719900.62
1364,b.hadzi,Polar Kangaroos,29850000,32782284.77,36002619.59,39539300.76,43423404.25,47689058.76,52373745.54,57518627.83,63168912.47,69374247.13,76189156.62
1365,t.sarkar,Polar Kangaroos,18630000,18976320.39,19329078.67,19688394.52,20054389.82,20427188.76,20806917.8,21193705.77,21587683.9,21988985.84,22397747.75
1366,f.kinnunen,Polar Kangaroos,33840000,34296064.69,34758275.8,35226716.18,35701469.77,36182621.65,36670258.06,37164466.39,37665335.21,38172954.28,38687414.58
1367,a.mwesigwa,Polar Kangaroos,27280000,28811397.6,30428762.16,32136919.54,33940966.51,35846285.96,37858562.95,39983801.68,42228343.39,44598885.32,47102500.63
1368,b.razaee,Polar Kangaroos,27850000,28463211.01,29089923.91,29730436,30385051.1,31054079.75,31737839.31,32436654.12,33150855.67,33880782.77,34626781.66
1369,i.ly,Polar Kangaroos,31350000,33855408.2,36561041.92,39482902.66,42638270.7,46045807.32,49725665.16,53699607.39,57991136.47,62625633.08,67630506.27
1370,z.mayr,Punctual Leopards,18160000,19467863.05,20869916.94,22372945.19,23984219.88,25711536.77,27563253.12,29548328.02,31676365.81,33957662.52,36403255.69
1371,q.virtanen,Punctual Leopards,8420000,9136134.02,9913176.35,10756307.33,11671147.9,12663797.07,13740872.6,14909555.06,16177635.77,17553568.71,19046526.88
1372,h.driscoll,Punctual Leopards,10070000,10742044.49,11458939.41,12223677.95,13039453.07,13909670.81,14837964.51,15828210.03,16884541.84,18011370.37,19213400.39
1373,b.shimada,Punctual Leopards,17430000,18279476.53,19170353.55,20104648.76,21084478.21,22112061.08,23189724.71,24319909.85,25505176.21,26748208.27,28051821.31
1374,c.nakajima,Punctual Leopards,19270000,20104650.79,20975453.2,21883973.1,22831844.16,23820770.82,24852531.33,25928980.98,27052055.41,28223774.11,29446244.02
1375,p.wan,Punctual Leopards,7480000,8073650.79,8714416.73,9406037.11,10152547.99,10958305.76,11828012.57,12766743.73,13779977.36,14873626.35,16054072.89
1376,g.kaya,Punctual Leopards,28190000,28493226.96,28799715.6,29109501,29422618.61,29739104.29,30058994.26,30382325.14,30709133.95,31039458.08,31373335.37
1377,u.colin,Punctual Leopards,21500000,22149017.73,22817627.27,23506420.05,24216005.32,24947010.75,25700082.95,26475888.04,27275112.26,28098462.56,28946667.22
1378,l.rahimi,Punctual Leopards,27840000,27880057.55,27920172.74,27960345.66,28000576.37,28040864.97,28081211.54,28121616.16,28162078.91,28202599.89,28243179.17
1379,g.obrien,Punctual Leopards,6370000,6619396.41,6878557.12,7147864.41,7427715.55,7718523.33,8020716.74,8334741.54,8661060.95,9000156.32,9352527.86
1380,c.nambooze,Punctual Leopards,24720000,27134920.07,29785755.96,32695554.5,35889613.99,39395704.17,43244307.6,47468884.72,52106164.75,57196465.04,62784041.55
1381,b.muhanguzi,Punctual Leopards,14630000,15409424.05,16230372.48,17095057.55,18005809.36,18965082.14,19975460.89,21039668.31,22160572.16,23341193,24584712.28
1382,u.tkachenko,Punctual Leopards,11850000,12882798.17,14005610.85,15226283.35,16553344.75,17996067.46,19564532.05,21269697.69,23123478.68,25138827.74,27329826.49
1383,x.namuyanja,Punctual Leopards,12160000,12170008.23,12180024.7,12190049.41,12200082.37,12210123.59,12220173.08,12230230.83,12240296.87,12250371.18,12260453.79
1384,v.namayanja,Punctual Leopards,33690000,36530933.38,39611430.49,42951692.74,46573624.99,50500979.27,54759510.51,59377145.45,64384165.76,69813406.64,75700472.15
1385,i.bintiomar,Running Bigfoots,13420000,13716405.18,14019357.01,14329000.08,14645482.18,14968954.37,15299571.03,15637489.97,15982872.46,16335883.35,16696691.13
1386,a.chelimo,Running Bigfoots,8370000,8481464.89,8594414.18,8708867.64,8824845.3,8942367.45,9061454.67,9182127.79,9304407.94,9428316.52,9553875.22
1387,w.aubert,Running Bigfoots,21370000,21490677.65,21612036.77,21734081.21,21856814.85,21980241.57,22104365.28,22229189.93,22354719.48,22480957.89,22607909.18
1388,t.hermawan,Running Bigfoots,14910000,15822640.57,16791143.84,17818929.15,18909625.17,20067082.66,21295388.07,22598878.02,23982154.54,25450101.36,27007901.16
1389,u.adjei,Running Bigfoots,12010000,12275753.19,12547386.88,12825031.18,13108819.11,13398886.6,13695372.6,13998419.14,14308171.39,14624777.74,14948389.84
1390,h.marroquin,Running Bigfoots,27220000,29613445.24,32217345.31,35050205.4,38132157.92,41485105.46,45132876.52,49101394.84,53418863.61,58115965.93,63226082.83
1391,s.onencan,Running Bigfoots,30070000,32513660.55,35155906.97,38012877.48,41102021.78,44442207.66,48053836.18,51958966.34,56181449.76,60747076.39,65683732
1392,h.yong,Running Bigfoots,25140000,27515002.18,30114373.3,32959309.74,36073010.31,39480865.45,43210664.23,47292821.01,51760623.44,56650503.84,62002336.37
1393,e.hor,Running Bigfoots,27500000,28061224.49,28633902.54,29218267.9,29814559.08,30423019.47,31043897.42,31677446.34,32323924.84,32983596.78,33656731.41
